stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id,WGS84,Israel1993,yx,y,x,betweeness,log-betweeness,central
16390,32465,צומת סגולה למזרח/כביש 40,רחוב: הנח''ל 23 עיר: פתח תקווה רציף:  קומה:,32.101212,34.898336,0,,32465,POINT (34.898336 32.101212),POINT (190556.4481576419 667575.4495983033),[667575.4495983033 190556.4481576419],667575.4495983033,190556.4481576419,0.009402835741818705,-4.666743960539265,true
16391,32466,בן ציון גליס/גזית,רחוב: בן ציון גליס 6 עיר: פתח תקווה רציף:  קומה:,32.102673,34.896926,0,,32466,POINT (34.896926 32.102673),POINT (190423.81943013374 667737.8393108766),[667737.8393108766 190423.81943013374],667737.8393108766,190423.81943013374,5.899199948804961E-4,-7.435523632156742,false
16392,32467,שמואל סלנט / אחד העם,רחוב: שמואל סלנט 15 עיר: פתח תקווה רציף:  קומה:,32.083448,34.888379,0,,32467,POINT (34.888379 32.083448),POINT (189610.82493510214 665608.307030339),[665608.307030339 189610.82493510214],665608.307030339,189610.82493510214,2.2378451809533764E-4,-8.404826941890677,false
16393,32468,שמואל סלנט / אחד העם,רחוב: שמואל סלנט 24 עיר: פתח תקווה רציף:  קומה:,32.083301,34.888238,0,,32468,POINT (34.888238 32.083301),POINT (189597.4654664267 665592.0452033099),[665592.0452033099 189597.4654664267],665592.0452033099,189597.4654664267,1.2081016943682982E-4,-9.021290091927122,false
16394,32469,שמואל סלנט/ביאליק,רחוב: שמואל סלנט 39 עיר: פתח תקווה רציף:  קומה:,32.081172,34.889191,0,,32469,POINT (34.889191 32.081172),POINT (189686.74732458175 665355.6967767887),[665355.6967767887 189686.74732458175],665355.6967767887,189686.74732458175,1.385859079156284E-4,-8.884020150868087,false
16395,32470,שמואל סלנט/ביאליק,רחוב: שמואל סלנט 46 עיר: פתח תקווה רציף:  קומה:,32.081291,34.88895,0,,32470,POINT (34.88895 32.081291),POINT (189664.0327845692 665368.9592297542),[665368.9592297542 189664.0327845692],665368.9592297542,189664.0327845692,1.1127700107647506E-4,-9.10348796006094,false
16396,32471,שמואל סלנט/יחיאל מיכל פינס,רחוב: שמואל סלנט 61 עיר: פתח תקווה רציף:  קומה:,32.079272,34.889874,0,,32471,POINT (34.889874 32.079272),POINT (189750.6157918487 665144.8173779453),[665144.8173779453 189750.6157918487],665144.8173779453,189750.6157918487,5.247549153390447E-4,-7.552579232296359,false
16397,32472,שמואל סלנט/יחיאל מיכל פינס,רחוב: שמואל סלנט 74 עיר: פתח תקווה רציף:  קומה:,32.078926,34.889789,0,,32472,POINT (34.889789 32.078926),POINT (189742.47872882106 665106.4728314922),[665106.4728314922 189742.47872882106],665106.4728314922,189742.47872882106,0.0033161955617171794,-5.7089370682619345,true
16404,32480,בי''ס עין גנים,רחוב: עין גנים 30 עיר: פתח תקווה רציף:  קומה:,32.087812,34.894333,0,,32480,POINT (34.894333 32.087812),POINT (190174.3278923912 666090.5997120275),[666090.5997120275 190174.3278923912],666090.5997120275,190174.3278923912,4.520726040707699E-4,-7.70166776255626,false
16405,32481,עין גנים/אחד העם,רחוב: עין גנים 45 עיר: פתח תקווה רציף:  קומה:,32.086005,34.895774,0,,32481,POINT (34.895774 32.086005),POINT (190309.7912419694 665889.8308913604),[665889.8308913604 190309.7912419694],665889.8308913604,190309.7912419694,1.0725215232082083E-4,-9.140327932098112,false
16406,32482,עין גנים / אחד העם,רחוב: עין גנים 56 עיר: פתח תקווה רציף:  קומה:,32.08573,34.895717,0,,32482,POINT (34.895717 32.08573),POINT (190304.3227754082 665859.3515086587),[665859.3515086587 190304.3227754082],665859.3515086587,190304.3227754082,7.669928674828888E-5,-9.475618148874343,false
16407,32483,עין גנים / מחנה יהודה,רחוב: עין גנים 66 עיר: פתח תקווה רציף:  קומה:,32.084353,34.89662,0,,32483,POINT (34.89662 32.084353),POINT (190389.13612902505 665706.4121186417),[665706.4121186417 190389.13612902505],665706.4121186417,190389.13612902505,0.0,-Infinity,false
16411,32487,טריגוסין/כביש 44,רחוב: 44 עיר: ראשון לציון רציף:  קומה:,31.989373,34.829416,0,,32487,POINT (34.829416 31.989373),POINT (184007.94962606014 655194.2028951497),[655194.2028951497 184007.94962606014],655194.2028951497,184007.94962606014,2.3214123649997992E-4,-8.368164593510974,false
16412,32488,עמל/שלמה מיכאליס,רחוב: עמל 8 עיר: פתח תקווה רציף:  קומה:,32.095019,34.854252,0,,32488,POINT (34.854252 32.095019),POINT (186393.09235812403 666901.3719376597),[666901.3719376597 186393.09235812403],666901.3719376597,186393.09235812403,2.522708763547072E-4,-8.285007141581357,false
16416,32492,יחיאל מיכל פינס/צבי הירש קלישר,רחוב: יחיאל מיכל פינס 61 עיר: פתח תקווה רציף:  קומה:,32.080561,34.892736,0,,32492,POINT (34.892736 32.080561),POINT (190021.23980416264 665286.9701545306),[665286.9701545306 190021.23980416264],665286.9701545306,190021.23980416264,2.870846196884791E-6,-12.760903729530003,false
16417,32493,פרנקפורטר/טרומפלדור,רחוב: דוד פרנקפורטר 26 עיר: פתח תקווה רציף:  קומה:,32.085475,34.879448,0,,32493,POINT (34.879448 32.085475),POINT (188768.33503912855 665835.5874258485),[665835.5874258485 188768.33503912855],665835.5874258485,188768.33503912855,1.9885877635360177E-4,-8.522915651737113,false
16418,32494,פרנקפורטר/טרומפלדור,רחוב: דוד פרנקפורטר 21 עיר: פתח תקווה רציף:  קומה:,32.085354,34.879155,0,,32494,POINT (34.879155 32.085354),POINT (188740.6333178543 665822.2531108386),[665822.2531108386 188740.6333178543],665822.2531108386,188740.6333178543,1.399998288850329E-4,-8.873869357605482,false
16419,32495,פרנקפורטר/רוטשילד,רחוב: דוד פרנקפורטר 6 עיר: פתח תקווה רציף:  קומה:,32.085701,34.881376,0,,32495,POINT (34.881376 32.085701),POINT (188950.42678656988 665860.1016970483),[665860.1016970483 188950.42678656988],665860.1016970483,188950.42678656988,2.0010855686754562E-4,-8.516650554332646,false
16420,32496,צבי הירש קלישר/שלום שבזי,רחוב: צבי הירש קלישר 13 עיר: פתח תקווה רציף:  קומה:,32.081307,34.892974,0,,32496,POINT (34.892974 32.081307),POINT (190043.94875697693 665369.6292241599),[665369.6292241599 190043.94875697693],665369.6292241599,190043.94875697693,1.955367402402323E-4,-8.539762266577856,false
16421,32497,צבי הירש קלישר/זכריה הלל,רחוב: צבי הירש קלישר 35 עיר: פתח תקווה רציף:  קומה:,32.079343,34.894135,0,,32497,POINT (34.894135 32.079343),POINT (190152.9335823897 665151.5252144238),[665151.5252144238 190152.9335823897],665151.5252144238,190152.9335823897,8.45310723026697E-5,-9.378391371635193,false
16422,32498,צבי הירש קלישר/זכריה הלל,רחוב: צבי הירש קלישר 48 עיר: פתח תקווה רציף:  קומה:,32.079355,34.894005,0,,32498,POINT (34.894005 32.079355),POINT (190140.66369186796 665152.8912139527),[665152.8912139527 190140.66369186796],665152.8912139527,190140.66369186796,3.9027721635715056E-5,-10.15123835316906,false
16423,32499,בריגדיר קיש/צבי הירש קלישר,רחוב: בריגדיר קיש 1 עיר: פתח תקווה רציף:  קומה:,32.07716,34.895172,0,,32499,POINT (34.895172 32.07716),POINT (190250.14600296546 664909.1711273957),[664909.1711273957 190250.14600296546],664909.1711273957,190250.14600296546,8.282570879949794E-5,-9.398772052018398,false
16443,32519,נחל פולג/חבצלת החוף,רחוב: שדרות גן רווה עיר: גן רווה רציף:  קומה:,31.901394,34.73837,0,,32519,POINT (34.73837 31.901394),POINT (175361.54890187664 645471.7991206527),[645471.7991206527 175361.54890187664],645471.7991206527,175361.54890187664,0.0,-Infinity,false
16454,32530,מסוף שניידר,רחוב: קפלן עיר: פתח תקווה רציף:  קומה:,32.088028,34.868703,0,,32530,POINT (34.868703 32.088028),POINT (187754.81310876986 666121.7979217884),[666121.7979217884 187754.81310876986],666121.7979217884,187754.81310876986,1.942377793990994E-4,-8.54642748241189,false
16467,32543,אלמוג/בן זכאי,רחוב: בן זכאי עיר: פתח תקווה רציף:  קומה:,32.087318,34.85083,0,,32543,POINT (34.85083 32.087318),POINT (186067.2642233847 666048.4589640906),[666048.4589640906 186067.2642233847],666048.4589640906,186067.2642233847,3.200767159872878E-7,-14.954705132424797,false
16478,32554,תיכון תלם/שפרינצק,רחוב: יוסף שפרינצק 19 עיר: פתח תקווה רציף:  קומה:,32.075451,34.891776,0,,32554,POINT (34.891776 32.075451),POINT (189928.9617042047 664720.5845254292),[664720.5845254292 189928.9617042047],664720.5845254292,189928.9617042047,0.001727100837475708,-6.361311092711671,true
16479,32555,תיכון תלם/שפרינצק,רחוב: יוסף שפרינצק 24 עיר: פתח תקווה רציף:  קומה:,32.075134,34.891574,0,,32555,POINT (34.891574 32.075134),POINT (189909.78746429906 664685.4877057179),[664685.4877057179 189909.78746429906],664685.4877057179,189909.78746429906,0.002918137930073251,-5.836809561296394,true
16480,32556,שפרינצק / פינס,רחוב: יוסף שפרינצק 3 עיר: פתח תקווה רציף:  קומה:,32.077923,34.890628,0,,32556,POINT (34.890628 32.077923),POINT (189821.3682074696 664995.0193552726),[664995.0193552726 189821.3682074696],664995.0193552726,189821.3682074696,0.0023299558982831014,-6.0619059393591535,true
16481,32557,שפרינצק / פינס,רחוב: יוסף שפרינצק עיר: פתח תקווה רציף:  קומה:,32.077502,34.890874,0,,32557,POINT (34.890874 32.077502),POINT (189844.4585074932 664948.2671116035),[664948.2671116035 189844.4585074932],664948.2671116035,189844.4585074932,2.0087002215288545E-4,-8.512852515033135,false
16482,32558,שפרינצק/החמישה,רחוב: יוסף שפרינצק 34 עיר: פתח תקווה רציף:  קומה:,32.073133,34.891907,0,,32558,POINT (34.891907 32.073133),POINT (189940.58564067457 664463.5057783477),[664463.5057783477 189940.58564067457],664463.5057783477,189940.58564067457,2.2698457093624317E-4,-8.390628512236761,false
16484,32560,ת. רכבת סגולה,רחוב:   עיר: פתח תקווה רציף:  קומה:,32.112294,34.899867,0,,32560,POINT (34.899867 32.112294),POINT (190704.43325965508 668803.9285464422),[668803.9285464422 190704.43325965508],668803.9285464422,190704.43325965508,2.2691574686304938E-4,-8.390931768573108,false
16489,32567,אוניברסיטת בר אילן/שדרות אהרון קציר,רחוב: שדרות אהרון קציר עיר: קרית אונו רציף:  קומה:,32.062827,34.84577,0,,32567,POINT (34.84577 32.062827),POINT (185580.54382693087 663334.2248772952),[663334.2248772952 185580.54382693087],663334.2248772952,185580.54382693087,0.0017158975551946369,-6.367818979468494,true
16650,32734,קניון עזריאלי הוד השרון/דרך רמתיים,רחוב: דרך רמתיים עיר: הוד השרון רציף:  קומה:,32.14303,34.894369,0,,32734,POINT (34.894369 32.14303),POINT (190195.3473357415 672213.7502728171),[672213.7502728171 190195.3473357415],672213.7502728171,190195.3473357415,0.0013817922607434058,-6.584373882776759,true
16652,32737,בית החולים תל השומר/מנהלה,רחוב:   עיר: רמת גן רציף:  קומה:,32.048471,34.844811,0,,32737,POINT (34.844811 32.048471),POINT (185484.6806774832 661742.591464517),[661742.591464517 185484.6806774832],661742.591464517,185484.6806774832,5.1249108234256806E-5,-9.878812340404329,false
16657,32742,בית החולים תל השומר/מיון,רחוב: שדרות גבריאלה עיר: רמת גן רציף:  קומה:,32.045644,34.841014,0,,32742,POINT (34.841014 32.045644),POINT (185125.0170404749 661430.3071612952),[661430.3071612952 185125.0170404749],661430.3071612952,185125.0170404749,4.892018155757533E-4,-7.622735442842213,false
16661,32748,שיב''א,רחוב:   עיר: רמת גן רציף:  קומה:,32.042757,34.843203,0,,32748,POINT (34.843203 32.042757),POINT (185330.6927470846 661109.4748206624),[661109.4748206624 185330.6927470846],661109.4748206624,185330.6927470846,6.737632792403653E-5,-9.605216819481676,false
16665,32752,בית החולים תל השומר/שיכון רופאים,רחוב:   עיר: רמת גן רציף:  קומה:,32.049662,34.845397,0,,32752,POINT (34.845397 32.049662),POINT (185540.4648058749 661874.4769220221),[661874.4769220221 185540.4648058749],661874.4769220221,185540.4648058749,1.539492286806847E-5,-11.08147278679403,false
16684,32774,ת.רק''ל שחם/משה דיין,רחוב: משה דיין 4 עיר: פתח תקווה רציף:  קומה:,32.092759,34.862232,0,,32774,POINT (34.862232 32.092759),POINT (187145.58709084018 666648.3406340878),[666648.3406340878 187145.58709084018],666648.3406340878,187145.58709084018,6.450046610587801E-5,-9.648838107740938,false
16686,32776,נס ציונה/ראש פינה,רחוב: נס ציונה 8 עיר: פתח תקווה רציף:  קומה:,32.102669,34.873302,0,,32776,POINT (34.873302 32.102669),POINT (188193.96567473913 667744.0018375051),[667744.0018375051 188193.96567473913],667744.0018375051,188193.96567473913,1.1608934177116774E-4,-9.061150475617762,false
16687,32777,בכור שטרית/הנרייטה סולד,רחוב: בכור שטרית 4 עיר: פתח תקווה רציף:  קומה:,32.076344,34.893453,0,,32777,POINT (34.893453 32.076344),POINT (190087.5849124743 664819.1515455518),[664819.1515455518 190087.5849124743],664819.1515455518,190087.5849124743,5.572405945622509E-4,-7.492513464149842,false
16688,32778,אסף שמחוני/זמנהוף,רחוב: אסף שמחוני 11 עיר: פתח תקווה רציף:  קומה:,32.074808,34.892332,0,,32778,POINT (34.892332 32.074808),POINT (189981.2513856388 664649.130251315),[664649.130251315 189981.2513856388],664649.130251315,189981.2513856388,7.099430990604287E-4,-7.250325733308879,false
16689,32779,קניון אם מושבות,רחוב: ראשון לציון עיר: פתח תקווה רציף:  קומה:,32.098998,34.876335,0,,32779,POINT (34.876335 32.098998),POINT (188479.00942180865 667336.0473861338),[667336.0473861338 188479.00942180865],667336.0473861338,188479.00942180865,7.79336778261637E-4,-7.157067284257312,false
16690,32780,רוטשילד/מוצקין,רחוב: רוטשילד 42 עיר: פתח תקווה רציף:  קומה:,32.091329,34.880683,0,,32780,POINT (34.880683 32.091329),POINT (188886.87672953572 666484.3882397233),[666484.3882397233 188886.87672953572],666484.3882397233,188886.87672953572,0.0,-Infinity,false
16699,32789,הבנים/האפרסמון,רחוב: הבנים 10 עיר: ראשון לציון רציף:  קומה:,31.975379,34.804064,0,,32789,POINT (34.804064 31.975379),POINT (181606.29040489276 653651.015254938),[653651.015254938 181606.29040489276],653651.015254938,181606.29040489276,1.5915933479716118E-4,-8.745604751874188,false
16701,32794,קופת חולים/המושבה,רחוב: המושבה 6 עיר: ראשון לציון רציף:  קומה:,31.97767,34.803857,0,,32794,POINT (34.803857 31.97767),POINT (181587.66548125198 653905.1337269942),[653905.1337269942 181587.66548125198],653905.1337269942,181587.66548125198,2.0852348788202953E-5,-10.77804396435182,false
